,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Children,group
196,103,0,1.0,"White, Mr. Richard Frasar",1,21.0,0,1,35281,77.2875,D26,PORT S,Mr,False,"(16.336, 32.252]"
197,104,0,3.0,"Johansson, Mr. Gustaf Joel",1,33.0,0,0,7540,8.6542,,,Mr,False,"(32.252, 48.168]"
198,105,0,3.0,"Gustafsson, Mr. Anders Vilhelm",1,37.0,2,0,3101276,7.925,,,Mr,False,"(32.252, 48.168]"
199,106,0,3.0,"Mionoff, Mr. Stoytcho",1,28.0,0,0,349207,7.8958,,,Mr,False,"(16.336, 32.252]"
200,107,1,3.0,"Salkjelsvik, Miss. Anna Kristine",0,21.0,0,0,343120,7.65,,,Miss,False,"(16.336, 32.252]"
201,108,1,3.0,"Moss, Mr. Albert Johan",1,30.0,0,0,312991,7.775,,PORT S,Mr,False,"(16.336, 32.252]"
202,109,0,3.0,"Rekic, Mr. Tido",1,38.0,0,0,349249,7.8958,,PORT S,Mr,False,"(32.252, 48.168]"
203,110,1,3.0,"Moran, Miss. Bertha",0,22.0,1,0,371110,24.15,,,Miss,False,"(16.336, 32.252]"
204,111,0,1.0,"Porter, Mr. Walter Chamberlain",1,47.0,0,0,110465,88.94929842105263,C110,,Mr,False,"(32.252, 48.168]"
205,112,0,3.0,"Zabour, Miss. Hileni",0,14.5,1,0,2665,14.4542,,PORT C,Miss,True,"(0.34, 16.336]"
206,113,0,3.0,"Barton, Mr. David John",1,22.0,0,0,324669,8.05,,PORT S,Mr,False,"(16.336, 32.252]"
207,114,0,3.0,"Jussila, Miss. Katriina",0,20.0,1,0,4136,9.825,,,Miss,False,"(16.336, 32.252]"
208,115,0,3.0,"Attalah, Miss. Malake",0,17.0,0,0,2627,14.4583,,PORT C,Miss,True,"(16.336, 32.252]"
209,116,0,3.0,"Pekoniemi, Mr. Edvard",1,21.0,0,0,STON/O 2. 3101294,7.925,,PORT S,Mr,False,"(16.336, 32.252]"
210,117,0,3.0,"Connors, Mr. Patrick",1,70.5,0,0,370369,7.75,,,Mr,False,"(64.084, 80.0]"
211,118,0,2.0,"Turpin, Mr. William John Robert",1,29.0,1,0,11668,21.0,,PORT S,Mr,False,"(16.336, 32.252]"
212,119,0,1.0,"Baxter, Mr. Quigg Edmond",1,24.0,0,1,PC 17558,247.5208,B58 B60,PORT C,Mr,False,"(16.336, 32.252]"
213,120,0,3.0,"Andersson, Miss. Ellis Anna Maria",0,2.0,4,2,347082,31.275,,,Miss,True,"(0.34, 16.336]"
214,122,0,3.0,"Moore, Mr. Leonard Charles",1,30.0,0,0,A4. 54510,8.05,,PORT S,Mr,False,"(16.336, 32.252]"
215,123,0,2.0,"Nasser, Mr. Nicholas",1,32.5,1,0,237736,30.0708,,,Mr,False,"(32.252, 48.168]"
216,124,1,3.0,"Webber, Miss. Susan",0,32.5,0,0,27267,13.0,E101,PORT S,Miss,False,"(32.252, 48.168]"
217,125,0,1.0,"White, Mr. Percival Wayland",1,54.0,0,1,35281,77.2875,D26,,Mr,False,"(48.168, 64.084]"
218,126,1,3.0,"Nicola-Yarred, Master. Elias",1,12.0,1,0,2651,11.2417,,PORT C,Master,True,"(0.34, 16.336]"
219,127,0,3.0,"McMahon, Mr. Martin",1,30.0,0,0,370372,7.75,,PORT Q,Mr,False,"(16.336, 32.252]"
220,128,1,3.0,"Madsen, Mr. Fridtjof Arne",1,24.0,0,0,C 17369,7.1417,,PORT S,Mr,False,"(16.336, 32.252]"
221,129,1,3.0,"Peter, Miss. Anna",0,22.0,1,1,2668,22.3583,F E69,PORT C,Miss,False,"(16.336, 32.252]"
222,130,0,3.0,"Ekstrom, Mr. Johan",1,45.0,0,0,347061,6.975,,,Mr,False,"(32.252, 48.168]"
223,131,0,3.0,"Drazenoic, Mr. Jozef",1,33.0,0,0,349241,7.8958,,,Mr,False,"(32.252, 48.168]"
224,132,0,3.0,"Coelho, Mr. Domingos Fernandeo",1,20.0,0,0,SOTON/O.Q. 3101307,7.05,,,Mr,False,"(16.336, 32.252]"
225,133,0,3.0,"Robins, Mrs. Alexander A (Grace Charity Laury)",0,47.0,1,0,A/5. 3337,14.5,,PORT S,Mrs,False,"(32.252, 48.168]"
226,134,1,2.0,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",0,29.0,1,0,228414,26.0,,PORT S,Mrs,False,"(16.336, 32.252]"
227,135,0,2.0,"Sobey, Mr. Samuel James Hayden",1,25.0,0,0,C.A. 29178,13.0,,,Mr,False,"(16.336, 32.252]"
228,136,0,2.0,"Richard, Mr. Emile",1,23.0,0,0,SC/PARIS 2133,15.0458,,PORT C,Mr,False,"(16.336, 32.252]"
229,137,1,1.0,"Newsom, Miss. Helen Monypeny",0,19.0,0,2,11752,26.2833,D47,PORT S,Miss,False,"(16.336, 32.252]"
230,138,0,1.0,"Futrelle, Mr. Jacques Heath",1,37.0,1,0,113803,53.1,C123,,Mr,False,"(32.252, 48.168]"
231,139,0,3.0,"Osen, Mr. Olaf Elon",1,16.0,0,0,7534,9.2167,,,Mr,True,"(0.34, 16.336]"
232,140,0,3.0,"Giglio, Mr. Victor",1,24.0,0,0,PC 17593,13.309546220302375,B86,,Mr,False,"(16.336, 32.252]"
233,141,0,3.0,"Boulos, Mrs. Joseph (Sultana)",0,35.0,0,2,2678,15.2458,,,Mrs,False,"(32.252, 48.168]"
234,142,1,3.0,"Nysten, Miss. Anna Sofia",0,22.0,0,0,347081,7.75,,,Miss,False,"(16.336, 32.252]"
235,143,1,3.0,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",0,24.0,1,0,STON/O2. 3101279,15.85,,PORT S,Mrs,False,"(16.336, 32.252]"
236,144,0,3.0,"Burke, Mr. Jeremiah",1,19.0,0,0,365222,6.75,,,Mr,False,"(16.336, 32.252]"
237,145,0,2.0,"Andrew, Mr. Edgardo Samuel",1,18.0,0,0,231945,11.5,,,Mr,True,"(16.336, 32.252]"
238,146,0,2.0,"Nicholls, Mr. Joseph Charles",1,19.0,1,1,C.A. 33112,36.75,,PORT S,Mr,False,"(16.336, 32.252]"
239,147,1,3.0,"Andersson, Mr. August Edvard (""Wennerstrom"")",1,27.0,0,0,350043,7.7958,,,Mr,False,"(16.336, 32.252]"
240,148,0,3.0,"Ford, Miss. Robina Maggie ""Ruby""",0,9.0,2,2,W./C. 6608,34.375,,PORT S,Miss,True,"(0.34, 16.336]"
242,150,0,2.0,"Byles, Rev. Thomas Roussel Davids",1,42.0,0,0,244310,13.0,,PORT S,Mr,False,"(32.252, 48.168]"
243,151,0,2.0,"Bateman, Rev. Robert James",1,51.0,0,0,S.O.P. 1166,12.525,,PORT S,Mr,False,"(48.168, 64.084]"
244,152,1,1.0,"Pears, Mrs. Thomas (Edith Wearne)",0,22.0,1,0,113776,88.94929842105263,C2,,Mrs,False,"(16.336, 32.252]"
245,153,0,3.0,"Meo, Mr. Alfonzo",1,55.5,0,0,A.5. 11206,8.05,,PORT S,Mr,False,"(48.168, 64.084]"
246,154,0,3.0,"van Billiard, Mr. Austin Blyler",1,40.5,0,2,A/5. 851,14.5,,,Mr,False,"(32.252, 48.168]"
247,155,0,3.0,"Olsen, Mr. Ole Martin",1,30.0,0,0,Fa 265302,7.3125,,PORT S,Mr,False,"(16.336, 32.252]"
248,156,0,1.0,"Williams, Mr. Charles Duane",1,51.0,0,1,PC 17597,88.94929842105263,,PORT C,Mr,False,"(48.168, 64.084]"
249,157,1,3.0,"Gilnagh, Miss. Katherine ""Katie""",0,16.0,0,0,35851,7.7333,,,Miss,True,"(0.34, 16.336]"
250,158,0,3.0,"Corn, Mr. Harry",1,30.0,0,0,SOTON/OQ 392090,8.05,,PORT S,Mr,False,"(16.336, 32.252]"
251,159,0,3.0,"Smiljanic, Mr. Mile",1,30.0,0,0,315037,8.6625,,PORT S,Mr,False,"(16.336, 32.252]"
252,160,0,3.0,"Sage, Master. Thomas Henry",1,4.0,8,2,CA. 2343,69.55,,PORT S,Master,True,"(0.34, 16.336]"
253,161,0,3.0,"Cribb, Mr. John Hatfield",1,44.0,0,1,371362,16.1,,,Mr,False,"(32.252, 48.168]"
254,162,1,2.0,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",0,40.0,0,0,C.A. 33595,15.75,,,Mrs,False,"(32.252, 48.168]"
255,163,0,3.0,"Bengtsson, Mr. John Viktor",1,26.0,0,0,347068,7.775,,PORT S,Mr,False,"(16.336, 32.252]"
256,165,0,3.0,"Panula, Master. Eino Viljami",1,1.0,4,1,3101295,0.0,,,Master,True,"(0.34, 16.336]"
257,166,1,3.0,"Goldsmith, Master. Frank John William ""Frankie""",1,9.0,0,2,363291,20.525,,PORT S,Master,True,"(0.34, 16.336]"
258,167,1,2.0,"Chibnall, Mrs. (Edith Martha Bowerman)",0,35.0,0,1,113505,55.0,E33,,Mrs,False,"(32.252, 48.168]"
259,168,0,3.0,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",0,45.0,1,4,347088,27.9,,PORT S,Mrs,False,"(32.252, 48.168]"
260,169,0,1.0,"Baumann, Mr. John D",1,30.0,0,0,PC 17318,25.925,,PORT S,Mr,False,"(16.336, 32.252]"
261,170,0,3.0,"Ling, Mr. Lee",1,28.0,0,0,1601,56.4958,,,Mr,False,"(16.336, 32.252]"
262,171,0,1.0,"Van der hoef, Mr. Wyckoff",1,61.0,0,0,111240,33.5,B19,,Mr,False,"(48.168, 64.084]"
263,172,0,3.0,"Rice, Master. Arthur",1,4.0,4,1,382652,29.125,,,Master,True,"(0.34, 16.336]"
264,173,1,3.0,"Johnson, Miss. Eleanor Ileen",0,1.0,1,1,347742,0.0,,,Miss,True,"(0.34, 16.336]"
265,174,0,3.0,"Sivola, Mr. Antti Wilhelm",1,21.0,0,0,STON/O 2. 3101280,7.925,,,Mr,False,"(16.336, 32.252]"
266,175,0,1.0,"Smith, Mr. James Clinch",1,56.0,0,0,17764,30.6958,A7,,Mr,False,"(48.168, 64.084]"
267,176,0,3.0,"Klasen, Mr. Klas Albin",1,18.0,1,1,350404,7.8542,,PORT S,Mr,True,"(16.336, 32.252]"
268,177,0,3.0,"Lefebre, Master. Henry Forbes",1,4.0,3,1,4133,25.4667,,PORT S,Master,True,"(0.34, 16.336]"
269,178,0,1.0,"Isham, Miss. Ann Elizabeth",0,50.0,0,0,PC 17595,28.7125,C49,PORT C,Miss,False,"(48.168, 64.084]"
270,179,0,2.0,"Hale, Mr. Reginald",1,30.0,0,0,250653,13.0,,PORT S,Mr,False,"(16.336, 32.252]"
272,181,0,3.0,"Sage, Miss. Constance Gladys",0,22.0,8,2,CA. 2343,69.55,,,Miss,False,"(16.336, 32.252]"
273,182,0,2.0,"Pernot, Mr. Rene",1,30.0,0,0,SC/PARIS 2131,15.05,,,Mr,False,"(16.336, 32.252]"
274,183,0,3.0,"Asplund, Master. Clarence Gustaf Hugo",1,9.0,4,2,347077,31.3875,,,Master,True,"(0.34, 16.336]"
275,184,1,2.0,"Becker, Master. Richard F",1,1.0,2,1,230136,0.0,F4,PORT S,Master,True,"(0.34, 16.336]"
276,185,1,3.0,"Kink-Heilmann, Miss. Luise Gretchen",0,4.0,0,2,315153,22.025,,,Miss,True,"(0.34, 16.336]"
277,186,0,2.0,"Rood, Mr. Hugh Roscoe",1,30.0,0,0,113767,50.0,A32,,Mr,False,"(16.336, 32.252]"
278,187,1,3.0,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",0,35.0,1,0,370365,15.5,,PORT Q,Mrs,False,"(32.252, 48.168]"
279,189,0,3.0,"Bourke, Mr. John",1,40.0,1,1,364849,15.5,,,Mr,False,"(32.252, 48.168]"
280,190,0,3.0,"Turcin, Mr. Stjepan",1,36.0,0,0,349247,7.8958,,PORT S,Mr,False,"(32.252, 48.168]"
281,191,1,2.0,"Pinsky, Mrs. (Rosa)",0,32.0,0,0,234604,13.0,,PORT S,Mrs,False,"(16.336, 32.252]"
282,192,0,2.0,"Carbines, Mr. William",1,19.0,0,0,28424,13.0,,PORT S,Mr,False,"(16.336, 32.252]"
283,193,1,3.0,"Andersen-Jensen, Miss. Carla Christine Nielsine",0,19.0,1,0,350046,7.8542,,,Miss,False,"(16.336, 32.252]"
284,194,1,2.0,"Navratil, Master. Michel M",1,3.0,1,1,230080,26.0,F2,PORT S,Master,True,"(0.34, 16.336]"
285,195,1,1.0,"Brown, Mrs. James Joseph (Margaret Tobin)",0,44.0,0,0,PC 17610,27.7208,B4,PORT C,Mrs,False,"(32.252, 48.168]"
286,196,1,1.0,"Lurette, Miss. Elise",0,58.0,0,0,PC 17569,146.5208,B80,PORT C,Miss,False,"(48.168, 64.084]"
287,197,0,3.0,"Mernagh, Mr. Robert",1,30.0,0,0,368703,7.75,,,Mr,False,"(16.336, 32.252]"
288,198,0,3.0,"Olsen, Mr. Karl Siegwart Andreas",1,42.0,0,1,4579,13.309546220302375,,PORT S,Mr,False,"(32.252, 48.168]"
289,199,1,3.0,"Madigan, Miss. Margaret ""Maggie""",0,22.0,0,0,370370,7.75,,PORT Q,Miss,False,"(16.336, 32.252]"
290,200,0,2.0,"Yrois, Miss. Henriette (""Mrs Harbeck"")",0,24.0,0,0,248747,13.0,,,Miss,False,"(16.336, 32.252]"
291,201,0,3.0,"Vande Walle, Mr. Nestor Cyriel",1,28.0,0,0,345770,9.5,,PORT S,Mr,False,"(16.336, 32.252]"
292,202,0,3.0,"Sage, Mr. Frederick",1,30.0,8,2,CA. 2343,69.55,,,Mr,False,"(16.336, 32.252]"
293,204,0,3.0,"Youseff, Mr. Gerious",1,45.5,0,0,2628,7.225,,PORT C,Mr,False,"(32.252, 48.168]"
294,205,1,3.0,"Cohen, Mr. Gurshon ""Gus""",1,18.0,0,0,A/5 3540,8.05,,PORT S,Mr,True,"(16.336, 32.252]"
295,206,0,3.0,"Strom, Miss. Telma Matilda",0,2.0,0,1,347054,10.4625,G6,,Miss,True,"(0.34, 16.336]"
296,207,0,3.0,"Backstrom, Mr. Karl Alfred",1,32.0,1,0,3101278,15.85,,PORT S,Mr,False,"(16.336, 32.252]"
297,208,1,3.0,"Albimona, Mr. Nassef Cassem",1,26.0,0,0,2699,18.7875,,,Mr,False,"(16.336, 32.252]"
298,209,1,3.0,"Carr, Miss. Helen ""Ellen""",0,16.0,0,0,367231,7.75,,,Miss,True,"(0.34, 16.336]"
299,210,1,1.0,"Blank, Mr. Henry",1,40.0,0,0,112277,31.0,A31,PORT C,Mr,False,"(32.252, 48.168]"
300,211,0,3.0,"Ali, Mr. Ahmed",1,24.0,0,0,SOTON/O.Q. 3101311,7.05,,PORT S,Mr,False,"(16.336, 32.252]"
301,212,1,2.0,"Cameron, Miss. Clear Annie",0,35.0,0,0,F.C.C. 13528,21.0,,PORT S,Miss,False,"(32.252, 48.168]"
302,213,0,3.0,"Perkin, Mr. John Henry",1,22.0,0,0,A/5 21174,7.25,,PORT S,Mr,False,"(16.336, 32.252]"
303,214,0,2.0,"Givard, Mr. Hans Kristensen",1,30.0,0,0,250646,13.0,,,Mr,False,"(16.336, 32.252]"
304,215,0,3.0,"Kiernan, Mr. Philip",1,30.0,1,0,367229,7.75,,,Mr,False,"(16.336, 32.252]"
305,216,1,1.0,"Newell, Miss. Madeleine",0,31.0,1,0,35273,113.275,D36,PORT C,Miss,False,"(16.336, 32.252]"
306,217,1,3.0,"Honkanen, Miss. Eliina",0,27.0,0,0,STON/O2. 3101283,7.925,,,Miss,False,"(16.336, 32.252]"
307,218,0,2.0,"Jacobsohn, Mr. Sidney Samuel",1,42.0,1,0,243847,27.0,,,Mr,False,"(32.252, 48.168]"
308,219,1,1.0,"Bazzani, Miss. Albina",0,32.0,0,0,11813,76.2917,D15,,Miss,False,"(16.336, 32.252]"
309,220,0,2.0,"Harris, Mr. Walter",1,30.0,0,0,W/C 14208,10.5,,PORT S,Mr,False,"(16.336, 32.252]"
310,221,1,3.0,"Sunderland, Mr. Victor Francis",1,16.0,0,0,SOTON/OQ 392089,8.05,,,Mr,True,"(0.34, 16.336]"
311,222,0,2.0,"Bracken, Mr. James H",1,27.0,0,0,220367,13.0,,PORT S,Mr,False,"(16.336, 32.252]"
312,223,0,3.0,"Green, Mr. George Henry",1,51.0,0,0,21440,8.05,,,Mr,False,"(48.168, 64.084]"
313,224,0,3.0,"Nenkoff, Mr. Christo",1,30.0,0,0,349234,7.8958,,PORT S,Mr,False,"(16.336, 32.252]"
315,226,0,3.0,"Berglund, Mr. Karl Ivar Sven",1,22.0,0,0,PP 4348,9.35,,PORT S,Mr,False,"(16.336, 32.252]"
316,227,1,2.0,"Mellors, Mr. William John",1,19.0,0,0,SW/PP 751,10.5,,PORT S,Mr,False,"(16.336, 32.252]"
317,228,0,3.0,"Lovell, Mr. John Hall (""Henry"")",1,20.5,0,0,A/5 21173,7.25,,PORT S,Mr,False,"(16.336, 32.252]"
318,229,0,3.0,"Fahlstrom, Mr. Arne Jonas",1,18.0,0,0,236171,13.309546220302375,,,Mr,True,"(16.336, 32.252]"
319,230,0,3.0,"Lefebre, Miss. Mathilde",0,22.0,3,1,4133,25.4667,,,Miss,False,"(16.336, 32.252]"
320,231,1,1.0,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",0,35.0,1,0,36973,83.475,C83,,Mrs,False,"(32.252, 48.168]"
321,232,0,3.0,"Larsson, Mr. Bengt Edvin",1,29.0,0,0,347067,7.775,,PORT S,Mr,False,"(16.336, 32.252]"
322,233,0,2.0,"Sjostedt, Mr. Ernst Adolf",1,59.0,0,0,237442,13.5,,,Mr,False,"(48.168, 64.084]"
323,235,0,3.0,"Leyson, Mr. Robert William Norman",1,24.0,0,0,C.A. 29566,10.5,,,Mr,False,"(16.336, 32.252]"
324,236,0,3.0,"Harknett, Miss. Alice Phoebe",0,22.0,0,0,W./C. 6609,7.55,,PORT S,Miss,False,"(16.336, 32.252]"
325,237,0,2.0,"Hold, Mr. Stephen",1,44.0,1,0,26707,26.0,,,Mr,False,"(32.252, 48.168]"
326,238,1,2.0,"Collyer, Miss. Marjorie ""Lottie""",0,8.0,0,2,C.A. 31921,26.25,,PORT S,Miss,True,"(0.34, 16.336]"
327,239,0,2.0,"Pengelly, Mr. Frederick William",1,19.0,0,0,28665,10.5,,PORT S,Mr,False,"(16.336, 32.252]"
328,240,0,2.0,"Hunt, Mr. George Henry",1,33.0,0,0,SCO/W 1585,12.275,,,Mr,False,"(32.252, 48.168]"
329,241,0,3.0,"Zabour, Miss. Thamine",0,22.0,1,0,2665,14.4542,,PORT C,Miss,False,"(16.336, 32.252]"
330,242,1,3.0,"Murphy, Miss. Katherine ""Kate""",0,22.0,1,0,367230,15.5,,,Miss,False,"(16.336, 32.252]"
331,243,0,2.0,"Coleridge, Mr. Reginald Charles",1,29.0,0,0,W./C. 14263,10.5,,PORT S,Mr,False,"(16.336, 32.252]"
332,244,0,3.0,"Maenpaa, Mr. Matti Alexanteri",1,22.0,0,0,STON/O 2. 3101275,7.125,,,Mr,False,"(16.336, 32.252]"
333,245,0,3.0,"Attalah, Mr. Sleiman",1,30.0,0,0,2694,7.225,,PORT C,Mr,False,"(16.336, 32.252]"
334,246,0,1.0,"Minahan, Dr. William Edward",1,44.0,2,0,19928,88.94929842105263,C78,,Mr,False,"(32.252, 48.168]"
335,247,0,3.0,"Lindahl, Miss. Agda Thorilda Viktoria",0,25.0,0,0,347071,7.775,,,Miss,False,"(16.336, 32.252]"
336,248,1,3.0,"Hamalainen, Mrs. William (Anna)",0,24.0,0,2,250649,14.5,,,Mrs,False,"(16.336, 32.252]"
338,250,0,2.0,"Carter, Rev. Ernest Courtenay",1,54.0,1,0,244252,26.0,,PORT S,Mr,False,"(48.168, 64.084]"
339,251,0,3.0,"Reed, Mr. James George",1,30.0,0,0,362316,7.25,,PORT S,Mr,False,"(16.336, 32.252]"
340,252,0,3.0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",0,29.0,1,1,347054,10.4625,G6,,Mrs,False,"(16.336, 32.252]"
341,253,0,1.0,"Stead, Mr. William Thomas",1,62.0,0,0,113514,26.55,C87,PORT S,Mr,False,"(48.168, 64.084]"
342,254,0,3.0,"Lobb, Mr. William Arthur",1,30.0,1,0,A/5. 3336,16.1,,,Mr,False,"(16.336, 32.252]"
343,255,0,3.0,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",0,41.0,0,2,370129,20.2125,,PORT S,Mrs,False,"(32.252, 48.168]"
344,256,1,3.0,"Touma, Mrs. Darwis (Hanne Youssef Razi)",0,29.0,0,2,2650,13.309546220302375,,PORT C,Mrs,False,"(16.336, 32.252]"
345,258,1,1.0,"Cherry, Miss. Gladys",0,30.0,0,0,110152,86.5,B77,,Miss,False,"(16.336, 32.252]"
346,259,1,1.0,"Ward, Miss. Anna",0,35.0,0,0,PC 17755,512.3292,,,Miss,False,"(32.252, 48.168]"
347,261,0,3.0,"Smith, Mr. Thomas",1,30.0,0,0,384461,7.75,,PORT Q,Mr,False,"(16.336, 32.252]"
348,262,1,3.0,"Asplund, Master. Edvin Rojj Felix",1,3.0,4,2,347077,31.3875,,PORT S,Master,True,"(0.34, 16.336]"
349,263,0,1.0,"Taussig, Mr. Emil",1,52.0,1,1,110413,79.65,E67,PORT S,Mr,False,"(48.168, 64.084]"
350,264,0,1.0,"Harrison, Mr. William",1,40.0,0,0,112059,88.94929842105263,B94,,Mr,False,"(32.252, 48.168]"
351,265,0,3.0,"Henry, Miss. Delia",0,22.0,0,0,382649,7.75,,PORT Q,Miss,False,"(16.336, 32.252]"
352,266,0,2.0,"Reeves, Mr. David",1,36.0,0,0,C.A. 17248,10.5,,,Mr,False,"(32.252, 48.168]"
353,267,0,3.0,"Panula, Mr. Ernesti Arvid",1,16.0,4,1,3101295,39.6875,,PORT S,Mr,True,"(0.34, 16.336]"
354,268,1,3.0,"Persson, Mr. Ernst Ulrik",1,25.0,1,0,347083,7.775,,,Mr,False,"(16.336, 32.252]"
355,270,1,1.0,"Bissette, Miss. Amelia",0,35.0,0,0,PC 17760,135.6333,C99,PORT S,Miss,False,"(32.252, 48.168]"
356,271,0,1.0,"Cairns, Mr. Alexander",1,30.0,0,0,113798,31.0,,PORT S,Mr,False,"(16.336, 32.252]"
357,272,1,3.0,"Tornquist, Mr. William Henry",1,25.0,0,0,LINE,13.309546220302375,,PORT S,Mr,False,"(16.336, 32.252]"
358,273,1,2.0,"Mellinger, Mrs. (Elizabeth Anne Maidment)",0,41.0,0,1,250644,19.5,,,Mrs,False,"(32.252, 48.168]"
359,274,0,2.0,"Natsch, Mr. Charles H",1,37.0,0,1,PC 17596,29.7,C118,PORT C,Mr,False,"(32.252, 48.168]"
360,275,1,3.0,"Healy, Miss. Hanora ""Nora""",0,22.0,0,0,370375,7.75,,PORT Q,Miss,False,"(16.336, 32.252]"
361,276,1,1.0,"Andrews, Miss. Kornelia Theodosia",0,63.0,1,0,13502,77.9583,D7,,Miss,False,"(48.168, 64.084]"
362,277,0,3.0,"Lindblom, Miss. Augusta Charlotta",0,45.0,0,0,347073,7.75,,PORT S,Miss,False,"(32.252, 48.168]"
363,278,0,2.0,"Parkes, Mr. Francis ""Frank""",1,30.0,0,0,239853,23.173708021390375,,PORT S,Mr,False,"(16.336, 32.252]"
364,279,0,3.0,"Rice, Master. Eric",1,7.0,4,1,382652,29.125,,,Master,True,"(0.34, 16.336]"
365,280,1,3.0,"Abbott, Mrs. Stanton (Rosa Hunt)",0,35.0,1,1,C.A. 2673,20.25,,,Mrs,False,"(32.252, 48.168]"
366,281,0,3.0,"Duane, Mr. Frank",1,65.0,0,0,336439,13.309546220302375,,PORT Q,Mr,False,"(64.084, 80.0]"
367,282,0,3.0,"Olsson, Mr. Nils Johan Goransson",1,28.0,0,0,347464,7.8542,,,Mr,False,"(16.336, 32.252]"
368,283,0,3.0,"de Pelsmaeker, Mr. Alfons",1,16.0,0,0,345778,13.309546220302375,,PORT S,Mr,True,"(0.34, 16.336]"
369,284,1,3.0,"Dorking, Mr. Edward Arthur",1,19.0,0,0,A/5. 10482,8.05,,PORT S,Mr,False,"(16.336, 32.252]"
370,285,0,1.0,"Smith, Mr. Richard William",1,30.0,0,0,113056,26.0,A19,PORT S,Mr,False,"(16.336, 32.252]"
371,286,0,3.0,"Stankovic, Mr. Ivan",1,33.0,0,0,349239,8.6625,,,Mr,False,"(32.252, 48.168]"
372,287,1,3.0,"de Mulder, Mr. Theodore",1,30.0,0,0,345774,9.5,,PORT S,Mr,False,"(16.336, 32.252]"
373,288,0,3.0,"Naidenoff, Mr. Penko",1,22.0,0,0,349206,7.8958,,,Mr,False,"(16.336, 32.252]"
374,289,1,2.0,"Hosono, Mr. Masabumi",1,42.0,0,0,237798,13.0,,PORT S,Mr,False,"(32.252, 48.168]"
375,290,1,3.0,"Connolly, Miss. Kate",0,22.0,0,0,370373,13.309546220302375,,PORT Q,Miss,False,"(16.336, 32.252]"
376,291,1,1.0,"Barber, Miss. Ellen ""Nellie""",0,26.0,0,0,19877,78.85,,PORT S,Miss,False,"(16.336, 32.252]"
377,294,0,3.0,"Haas, Miss. Aloisia",0,24.0,0,0,349236,8.85,,PORT S,Miss,False,"(16.336, 32.252]"
378,295,0,3.0,"Mineff, Mr. Ivan",1,24.0,0,0,349233,7.8958,,PORT S,Mr,False,"(16.336, 32.252]"
379,296,0,1.0,"Lewy, Mr. Ervin G",1,30.0,0,0,PC 17612,88.94929842105263,,PORT C,Mr,False,"(16.336, 32.252]"
380,297,0,3.0,"Hanna, Mr. Mansour",1,23.5,0,0,2693,7.2292,,,Mr,False,"(16.336, 32.252]"
381,298,0,1.0,"Allison, Miss. Helen Loraine",0,2.0,1,2,113781,151.55,C22 C26,,Miss,True,"(0.34, 16.336]"
382,299,1,1.0,"Saalfeld, Mr. Adolphe",1,30.0,0,0,19988,30.5,C106,PORT S,Mr,False,"(16.336, 32.252]"
383,300,1,1.0,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",0,50.0,0,1,PC 17558,247.5208,B58 B60,PORT C,Mrs,False,"(48.168, 64.084]"
384,301,1,3.0,"Kelly, Miss. Anna Katherine ""Annie Kate""",0,22.0,0,0,9234,7.75,,PORT Q,Miss,False,"(16.336, 32.252]"
385,302,1,3.0,"McCoy, Mr. Bernard",1,30.0,2,0,367226,23.25,,PORT Q,Mr,False,"(16.336, 32.252]"
386,303,0,3.0,"Johnson, Mr. William Cahoone Jr",1,19.0,0,0,LINE,13.309546220302375,,,Mr,False,"(16.336, 32.252]"
387,304,1,3.0,"Keane, Miss. Nora A",0,22.0,0,0,226593,12.35,E101,PORT Q,Miss,False,"(16.336, 32.252]"
388,305,0,3.0,"Williams, Mr. Howard Hugh ""Harry""",1,30.0,0,0,A/5 2466,8.05,,,Mr,False,"(16.336, 32.252]"
389,306,1,1.0,"Allison, Master. Hudson Trevor",1,0.92,1,2,113781,0.0,C22 C26,PORT S,Master,True,"(0.34, 16.336]"
390,307,1,1.0,"Fleming, Miss. Margaret",0,22.0,0,0,17421,110.8833,,PORT C,Miss,False,"(16.336, 32.252]"
391,308,1,1.0,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",0,17.0,1,0,PC 17758,108.9,C65,PORT C,Mrs,True,"(16.336, 32.252]"
392,309,0,2.0,"Abelson, Mr. Samuel",1,30.0,1,0,P/PP 3381,24.0,,PORT C,Mr,False,"(16.336, 32.252]"
393,310,1,1.0,"Francatelli, Miss. Laura Mabel",0,30.0,0,0,PC 17485,56.9292,E36,PORT C,Miss,False,"(16.336, 32.252]"
394,311,1,1.0,"Hays, Miss. Margaret Bechstein",0,24.0,0,0,11767,83.1583,C54,,Miss,False,"(16.336, 32.252]"
